state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
ND,1,-0.296,0.582,0.044333333333333336,0.225,"CONRAD, Kent",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,15502,0,0
WY,1,0.446,-0.128,0.024066666666666667,0.2,"THOMAS, Craig Lyle",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,15633,0,1
MT,1,0.361,0.222,0.03286666666666667,0.2,"BURNS, Conrad",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,15701,0,1
WI,1,-0.256,-0.406,0.0354,0.2,"KOHL, Herbert H.",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,15703,0,0
CO,1,0.572,-0.121,0.02316,0.175,"ALLARD, A. Wayne",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29108,0,1
PA,1,0.338,-0.234,0.025293333333333334,0.175,"SANTORUM, Richard John (Rick)",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29141,0,1
RI,1,-0.361,-0.16,0.06509333333333334,0.175,"REED, John F. (Jack)",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29142,0,0
VA,1,0.409,-0.053,0.014813333333333333,0.075,"ALLEN, George",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29148,0,1
AR,1,-0.166,0.178,0.03048,0.125,"LINCOLN, Blanche Lambert",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29305,0,0
ID,1,0.505,0.291,0.05793333333333334,0.15,"CRAPO, Michael Dean",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29345,0,1
MO,1,0.364,0.098,0.01828,0.15,"TALENT, James Matthes",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29369,0,1
GA,1,0.423,0.205,0.034813333333333335,0.125,"CHAMBLISS, Saxby",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29512,0,1
KS,1,0.439,-0.306,0.02576,0.15,"BROWNBACK, Sam Dale",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29523,0,1
NV,1,0.508,-0.464,0.020653333333333333,0.1,"ENSIGN, John Eric",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29537,0,1
NC,1,0.435,-0.07,0.04084,0.125,"BURR, Richard M.",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29548,0,1
SC,1,0.367,-0.272,0.04776,0.125,"GRAHAM, Lindsey O.",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29566,0,1
MI,1,-0.343,-0.019,0.07248,0.1,"STABENOW, Deborah Ann",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29732,0,0
NH,1,0.473,-0.52,0.01368,0.1,"SUNUNU, John E.",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29740,0,1
SD,1,0.432,0.227,0.0372,0.075,"THUNE, John",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29754,0,1
GA,1,0.402,-0.011,0.044866666666666666,0.075,"ISAKSON, Johnny",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29909,0,1
LA,1,0.495,0.323,0.03281333333333333,0.075,"VITTER, David",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29918,0,1
SC,1,0.7,-0.102,0.017066666666666667,0.075,"DeMINT, James W.",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,29936,0,1
WA,1,-0.307,-0.402,0.05569333333333333,0.075,"CANTWELL, Maria E.",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,39310,0,0
MN,1,-0.421,0.209,0.01524,0.05,"DAYTON, Mark",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40101,0,0
NE,1,-0.03,0.588,0.015013333333333333,0.05,"NELSON, Earl Benjamin (Ben)",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40103,0,0
NJ,1,-0.446,-0.596,0.020306666666666667,0.05,"CORZINE, Jon Stevens",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40104,0,0
NY,1,-0.367,-0.243,0.035706666666666664,0.05,"CLINTON, Hillary Rodham",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40105,0,0
AK,1,0.203,-0.304,0.04718666666666667,0.05,"MURKOWSKI, Lisa",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40300,0,1
AR,1,-0.199,0.463,0.019106666666666668,0.025,"PRYOR, Mark",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40301,0,0
MN,1,0.185,-0.125,0.016293333333333333,0.025,"COLEMAN, Norm",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40302,0,1
NC,1,0.363,0.124,0.010613333333333334,0.025,"DOLE, Elizabeth Hanford",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40303,0,1
TN,1,0.324,-0.176,0.023453333333333333,0.025,"ALEXANDER, Lamar",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40304,0,1
TX,1,0.47,-0.061,0.05296,0.05,"CORNYN, John",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40305,0,1
CO,1,-0.223,0.042,0.012533333333333334,0.0,"SALAZAR, Kenneth Lee",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40500,0,0
IL,1,-0.343,-0.434,0.013026666666666667,0.0,"OBAMA, Barack",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,40502,0,0
CA,1,-0.268,-0.184,0.08969333333333333,0.175,"FEINSTEIN, Dianne",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49300,0,0
TX,1,0.356,0.012,0.030493333333333334,0.15,"HUTCHISON, Kathryn Ann Bailey (Kay)",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49306,0,1
WA,1,-0.356,-0.312,0.08390666666666667,0.15,"MURRAY, Patty",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49308,0,0
WI,1,-0.308,-0.951,0.03542666666666667,0.15,"FEINGOLD, Russell Dana",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49309,0,0
TN,1,0.366,-0.222,0.012786666666666667,0.125,"FRIST, William H.",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49502,0,1
AL,1,0.549,0.13,0.026933333333333333,0.1,"SESSIONS, Jefferson Beauregard III (Jeff)",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49700,0,1
LA,1,-0.203,0.444,0.04645333333333333,0.1,"LANDRIEU, Mary L.",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49702,0,0
ME,1,0.124,-0.505,0.087,0.1,"COLLINS, Susan Margaret",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49703,0,1
NE,1,0.344,-0.498,0.0236,0.1,"HAGEL, Charles Timothy (Chuck)",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49704,0,1
OR,1,0.192,-0.21,0.024226666666666667,0.1,"SMITH, Gordon Harold",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49705,0,1
WY,1,0.545,0.199,0.03750666666666667,0.1,"ENZI, Michael B.",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49706,0,1
IN,1,-0.158,-0.142,0.02024,0.075,"BAYH, Evan",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49901,0,0
OH,1,0.239,-0.803,0.018226666666666665,0.075,"VOINOVICH, George Victor",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49903,0,1
RI,1,0.003,-1.0,0.011773333333333334,0.075,"CHAFEE, Lincoln Davenport",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,49905,0,1
VT,1,-0.277,-0.603,0.07544,0.375,"JEFFORDS, James Merrill",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,94240,1,1
AL,1,0.446,0.57,0.049253333333333336,0.325,"SHELBY, Richard C.",0.0,0.0,0.0,0.0,HR2361,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes.",Bill Passed,1,168,94659,0,1
WV,1,-0.309,0.729,0.03233333333333333,0.65,"BYRD, Robert Carlyle",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,1366,0,0
HI,1,-0.319,0.062,0.08337333333333333,0.575,"INOUYE, Daniel Ken",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,4812,0,0
MA,1,-0.443,-0.49,0.093,0.55,"KENNEDY, Edward Moore (Ted)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,10808,0,0
AK,1,0.219,-0.5,0.058146666666666666,0.475,"STEVENS, Theodore Fulton (Ted)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,12109,0,1
MD,1,-0.435,-0.221,0.05884,0.425,"SARBANES, Paul Spyros",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,13039,0,0
MS,1,0.287,0.051,0.08593333333333333,0.4,"COCHRAN, William Thad",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14009,0,1
MS,1,0.39,0.194,0.05485333333333333,0.4,"LOTT, Chester Trent",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14031,0,1
DE,1,-0.314,-0.042,0.04510666666666667,0.4,"BIDEN, Joseph Robinette, Jr.",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14101,0,0
NM,1,0.257,-0.247,0.057986666666666666,0.4,"DOMENICI, Pete Vichi",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14103,0,1
MT,1,-0.212,0.017,0.06601333333333333,0.375,"BAUCUS, Max Sieben",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14203,0,0
CT,1,-0.328,-0.317,0.0802,0.375,"DODD, Christopher John",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14213,0,0
IA,1,0.362,-0.035,0.09996,0.375,"GRASSLEY, Charles Ernest",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14226,0,1
IA,1,-0.351,-0.546,0.06893333333333333,0.375,"HARKIN, Thomas Richard (Tom)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14230,0,0
VT,1,-0.36,-0.121,0.10026666666666667,0.375,"LEAHY, Patrick Joseph",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14307,0,0
HI,1,-0.419,0.273,0.07108,0.375,"AKAKA, Daniel Kahikina",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14400,0,0
MD,1,-0.37,-0.128,0.10669333333333333,0.35,"MIKULSKI, Barbara Ann",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14440,0,0
UT,1,0.382,-0.004,0.08088,0.35,"HATCH, Orrin Grant",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14503,0,1
IN,1,0.304,-0.466,0.05788,0.35,"LUGAR, Richard Green",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14506,0,1
FL,1,-0.193,0.337,0.04921333333333333,0.2,"NELSON, Clarence William (Bill)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14651,0,0
ME,1,0.091,-0.548,0.07018666666666666,0.325,"SNOWE, Olympia Jean",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14661,0,1
MI,1,-0.395,-0.116,0.08564,0.325,"LEVIN, Carl",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14709,0,0
VA,1,0.262,-0.131,0.05250666666666667,0.325,"WARNER, John William",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14712,0,1
ID,1,0.494,-0.014,0.04884,0.3,"CRAIG, Larry Edwin",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14809,0,1
ND,1,-0.267,0.09,0.054906666666666666,0.325,"DORGAN, Byron Leslie",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14812,0,0
NH,1,0.429,-0.737,0.028333333333333332,0.25,"GREGG, Judd Alan",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14826,0,1
KS,1,0.413,-0.09,0.06358666666666667,0.3,"ROBERTS, Charles Patrick (Pat)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14852,0,1
NY,1,-0.355,-0.414,0.10678666666666667,0.3,"SCHUMER, Charles Ellis (Chuck)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14858,0,0
OR,1,-0.333,-0.487,0.11181333333333333,0.325,"WYDEN, Ronald Lee",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14871,0,0
PA,1,0.068,-0.627,0.05262666666666667,0.3,"SPECTER, Arlen",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14910,0,1
NM,1,-0.266,0.045,0.06877333333333334,0.275,"BINGAMAN, Jesse Francis, Jr. (Jeff)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14912,0,0
NJ,1,-0.382,-0.579,0.07349333333333333,0.25,"LAUTENBERG, Frank Raleigh",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14914,0,0
MA,1,-0.352,-0.382,0.08492,0.25,"KERRY, John Forbes",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14920,0,0
KY,1,0.402,0.017,0.03762666666666667,0.25,"McCONNELL, Addison Mitchell (Mitch)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,14921,0,1
WV,1,-0.326,0.177,0.049986666666666665,0.25,"ROCKEFELLER, John Davison IV (Jay)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,14922,0,0
CA,1,-0.45,-0.423,0.11684,0.275,"BOXER, Barbara",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,15011,0,0
DE,1,-0.179,-0.225,0.06092,0.175,"CARPER, Thomas Richard",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,15015,0,0
OH,1,0.289,-0.418,0.04717333333333333,0.225,"DeWINE, Michael",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,15020,0,1
IL,1,-0.342,-0.31,0.1376,0.275,"DURBIN, Richard Joseph",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,15021,0,0
AZ,1,0.381,-0.626,0.06181333333333333,0.275,"McCAIN, John Sidney, III",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,15039,0,1
NV,1,-0.276,0.258,0.06598666666666667,0.275,"REID, Harry",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,15054,0,0
KY,1,0.521,-0.049,0.032946666666666666,0.225,"BUNNING, James Paul David",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,15406,0,1
OK,1,0.552,0.045,0.07286666666666666,0.25,"INHOFE, James Mountain",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,15424,0,1
SD,1,-0.25,0.143,0.07453333333333333,0.225,"JOHNSON, Timothy Peter (Tim)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,15425,0,0
AZ,1,0.548,-0.413,0.03356,0.225,"KYL, Jon Llewellyn",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,15429,0,1
MO,1,0.31,-0.169,0.03556,0.225,"BOND, Christopher Samuel (Kit)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,15501,0,1
ND,1,-0.296,0.582,0.044333333333333336,0.225,"CONRAD, Kent",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,15502,0,0
WY,1,0.446,-0.128,0.024066666666666667,0.2,"THOMAS, Craig Lyle",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,15633,0,1
MT,1,0.361,0.222,0.03286666666666667,0.2,"BURNS, Conrad",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,15701,0,1
WI,1,-0.256,-0.406,0.0354,0.2,"KOHL, Herbert H.",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,15703,0,0
CO,1,0.572,-0.121,0.02316,0.175,"ALLARD, A. Wayne",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,29108,0,1
PA,1,0.338,-0.234,0.025293333333333334,0.175,"SANTORUM, Richard John (Rick)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,29141,0,1
RI,1,-0.361,-0.16,0.06509333333333334,0.175,"REED, John F. (Jack)",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,29142,0,0
VA,1,0.409,-0.053,0.014813333333333333,0.075,"ALLEN, George",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,29148,0,1
AR,1,-0.166,0.178,0.03048,0.125,"LINCOLN, Blanche Lambert",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,29305,0,0
ID,1,0.505,0.291,0.05793333333333334,0.15,"CRAPO, Michael Dean",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,0,170,29345,0,1
MO,1,0.364,0.098,0.01828,0.15,"TALENT, James Matthes",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,29369,0,1
GA,1,0.423,0.205,0.034813333333333335,0.125,"CHAMBLISS, Saxby",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,29512,0,1
KS,1,0.439,-0.306,0.02576,0.15,"BROWNBACK, Sam Dale",-0.307,-0.952,0.001869158878504673,0.001869158878504673,S1307,A bill to implement the Dominican Republic-Central America-United States Free Trade Agreement.,Bill Passed,1,170,29523,0,1
