state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
NC,1,-0.202,0.281,0.00804,0.0,"HAGAN, Kay",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,40907,0,0
OR,1,-0.453,-0.727,0.06256,0.0,"MERKLEY, Jeff",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,40908,0,0
VA,1,-0.211,-0.042,0.03244,0.0,"WARNER, Mark",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,40909,0,0
CO,1,-0.24,-0.184,0.041306666666666665,0.0,"BENNET, Michael F.",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,40910,0,0
CA,1,-0.268,-0.184,0.08969333333333333,0.225,"FEINSTEIN, Dianne",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,49300,0,0
TX,1,0.356,0.012,0.030493333333333334,0.2,"HUTCHISON, Kathryn Ann Bailey (Kay)",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,49306,0,1
UT,1,0.331,-0.11,0.019013333333333333,0.2,"BENNETT, Robert",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,49307,0,1
WA,1,-0.356,-0.312,0.08390666666666667,0.2,"MURRAY, Patty",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,49308,0,0
WI,1,-0.308,-0.951,0.03542666666666667,0.2,"FEINGOLD, Russell Dana",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,49309,0,0
AL,1,0.549,0.13,0.026933333333333333,0.15,"SESSIONS, Jefferson Beauregard III (Jeff)",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,49700,0,1
LA,1,-0.203,0.444,0.04645333333333333,0.15,"LANDRIEU, Mary L.",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,49702,0,0
ME,1,0.124,-0.505,0.087,0.15,"COLLINS, Susan Margaret",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,49703,0,1
WY,1,0.545,0.199,0.03750666666666667,0.15,"ENZI, Michael B.",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,49706,0,1
IN,1,-0.158,-0.142,0.02024,0.125,"BAYH, Evan",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,0,229,49901,0,0
OH,1,0.239,-0.803,0.018226666666666665,0.125,"VOINOVICH, George Victor",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,49903,0,1
AL,1,0.446,0.57,0.049253333333333336,0.375,"SHELBY, Richard C.",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,94659,0,1
PA,1,-0.321,0.036,0.05262666666666667,0.35,"SPECTER, Arlen",0.628,-0.236,0.0,0.0,HR2892,"A bill making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2010, and for other purposes.",Bill Passed,1,229,94910,0,0
HI,1,-0.319,0.062,0.08337333333333333,0.625,"INOUYE, Daniel Ken",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,4812,0,0
MS,1,0.287,0.051,0.08593333333333333,0.45,"COCHRAN, William Thad",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14009,0,1
MT,1,-0.212,0.017,0.06601333333333333,0.425,"BAUCUS, Max Sieben",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14203,0,0
CT,1,-0.328,-0.317,0.0802,0.425,"DODD, Christopher John",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14213,0,0
IA,1,0.362,-0.035,0.09996,0.425,"GRASSLEY, Charles Ernest",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14226,0,1
IA,1,-0.351,-0.546,0.06893333333333333,0.425,"HARKIN, Thomas Richard (Tom)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14230,0,0
VT,1,-0.36,-0.121,0.10026666666666667,0.425,"LEAHY, Patrick Joseph",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14307,0,0
HI,1,-0.419,0.273,0.07108,0.425,"AKAKA, Daniel Kahikina",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14400,0,0
UT,1,0.382,-0.004,0.08088,0.4,"HATCH, Orrin Grant",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14503,0,1
IN,1,0.304,-0.466,0.05788,0.4,"LUGAR, Richard Green",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14506,0,1
FL,1,-0.193,0.337,0.04921333333333333,0.25,"NELSON, Clarence William (Bill)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14651,0,0
ME,1,0.091,-0.548,0.07018666666666666,0.375,"SNOWE, Olympia Jean",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14661,0,1
MI,1,-0.395,-0.116,0.08564,0.375,"LEVIN, Carl",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14709,0,0
ND,1,-0.267,0.09,0.054906666666666666,0.375,"DORGAN, Byron Leslie",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14812,0,0
NH,1,0.429,-0.737,0.028333333333333332,0.3,"GREGG, Judd Alan",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14826,0,1
KS,1,0.413,-0.09,0.06358666666666667,0.35,"ROBERTS, Charles Patrick (Pat)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14852,0,1
NY,1,-0.355,-0.414,0.10678666666666667,0.35,"SCHUMER, Charles Ellis (Chuck)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14858,0,0
OR,1,-0.333,-0.487,0.11181333333333333,0.375,"WYDEN, Ronald Lee",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14871,0,0
NM,1,-0.266,0.045,0.06877333333333334,0.325,"BINGAMAN, Jesse Francis, Jr. (Jeff)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14912,0,0
NJ,1,-0.382,-0.579,0.07349333333333333,0.3,"LAUTENBERG, Frank Raleigh",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14914,0,0
MA,1,-0.352,-0.382,0.08492,0.3,"KERRY, John Forbes",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14920,0,0
KY,1,0.402,0.017,0.03762666666666667,0.3,"McCONNELL, Addison Mitchell (Mitch)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,14921,0,1
CA,1,-0.45,-0.423,0.11684,0.325,"BOXER, Barbara",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15011,0,0
DE,1,-0.179,-0.225,0.06092,0.225,"CARPER, Thomas Richard",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15015,0,0
IL,1,-0.342,-0.31,0.1376,0.325,"DURBIN, Richard Joseph",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15021,0,0
AZ,1,0.381,-0.626,0.06181333333333333,0.325,"McCAIN, John Sidney, III",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15039,0,1
NV,1,-0.276,0.258,0.06598666666666667,0.325,"REID, Harry",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15054,0,0
KY,1,0.521,-0.049,0.032946666666666666,0.275,"BUNNING, James Paul David",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15406,0,1
MD,1,-0.32,-0.224,0.08349333333333334,0.275,"CARDIN, Benjamin Louis",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15408,0,0
OK,1,0.552,0.045,0.07286666666666666,0.3,"INHOFE, James Mountain",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15424,0,1
SD,1,-0.25,0.143,0.07453333333333333,0.275,"JOHNSON, Timothy Peter (Tim)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15425,0,0
AZ,1,0.548,-0.413,0.03356,0.275,"KYL, Jon Llewellyn",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15429,0,1
MO,1,0.31,-0.169,0.03556,0.275,"BOND, Christopher Samuel (Kit)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15501,0,1
ND,1,-0.296,0.582,0.044333333333333336,0.275,"CONRAD, Kent",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15502,0,0
WI,1,-0.256,-0.406,0.0354,0.25,"KOHL, Herbert H.",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15703,0,0
CT,1,-0.205,-0.312,0.06622666666666667,0.25,"LIEBERMAN, Joseph I.",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,15704,0,0
NY,1,-0.45,-0.315,0.06709333333333334,0.025,"GILLIBRAND, Kirsten",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,20735,0,0
RI,1,-0.361,-0.16,0.06509333333333334,0.225,"REED, John F. (Jack)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29142,0,0
VT,1,-0.544,-0.427,0.10338666666666667,0.225,"SANDERS, Bernard",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,0,242,29147,1,1
AR,1,-0.166,0.178,0.03048,0.175,"LINCOLN, Blanche Lambert",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29305,0,0
ID,1,0.505,0.291,0.05793333333333334,0.2,"CRAPO, Michael Dean",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29345,0,1
NJ,1,-0.366,-0.126,0.07604,0.225,"MENENDEZ, Robert",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29373,0,0
OH,1,-0.425,-0.097,0.10797333333333334,0.2,"BROWN, Sherrod",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29389,0,0
GA,1,0.423,0.205,0.034813333333333335,0.175,"CHAMBLISS, Saxby",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29512,0,1
KS,1,0.439,-0.306,0.02576,0.2,"BROWNBACK, Sam Dale",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29523,0,1
MS,1,0.377,0.34,0.05909333333333333,0.2,"WICKER, Roger F.",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29534,0,1
NV,1,0.508,-0.464,0.020653333333333333,0.15,"ENSIGN, John Eric",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29537,0,1
NC,1,0.435,-0.07,0.04084,0.175,"BURR, Richard M.",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29548,0,1
OK,1,0.782,0.055,0.02556,0.125,"COBURN, Thomas Allen",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,0,242,29555,0,1
SC,1,0.367,-0.272,0.04776,0.175,"GRAHAM, Lindsey O.",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29566,0,1
MI,1,-0.343,-0.019,0.07248,0.15,"STABENOW, Deborah Ann",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29732,0,0
SD,1,0.432,0.227,0.0372,0.125,"THUNE, John",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29754,0,1
CO,1,-0.353,0.049,0.03558666666666667,0.125,"UDALL, Mark",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29906,0,0
GA,1,0.402,-0.011,0.044866666666666666,0.125,"ISAKSON, Johnny",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29909,0,1
LA,1,0.495,0.323,0.03281333333333333,0.125,"VITTER, David",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,0,242,29918,0,1
NM,1,-0.453,0.161,0.04430666666666667,0.125,"UDALL, Thomas (Tom)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,29924,0,0
SC,1,0.7,-0.102,0.017066666666666667,0.125,"DeMINT, James W.",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,0,242,29936,0,1
WA,1,-0.307,-0.402,0.05569333333333333,0.125,"CANTWELL, Maria E.",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,39310,0,0
NE,1,-0.03,0.588,0.015013333333333333,0.1,"NELSON, Earl Benjamin (Ben)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40103,0,0
AK,1,0.203,-0.304,0.04718666666666667,0.1,"MURKOWSKI, Lisa",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40300,0,1
AR,1,-0.199,0.463,0.019106666666666668,0.075,"PRYOR, Mark",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40301,0,0
TN,1,0.324,-0.176,0.023453333333333333,0.075,"ALEXANDER, Lamar",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40304,0,1
TX,1,0.47,-0.061,0.05296,0.1,"CORNYN, John",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40305,0,1
FL,1,0.333,-0.417,0.009466666666666667,0.05,"MARTINEZ, Melquiades R. (Mel)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40501,0,1
MN,1,-0.279,-0.326,0.07246666666666667,0.025,"KLOBUCHAR, Amy",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40700,0,0
MO,1,-0.143,0.023,0.020106666666666665,0.025,"McCASKILL, Claire",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40701,0,0
MT,1,-0.213,0.153,0.04132,0.025,"TESTER, Jon",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40702,0,0
PA,1,-0.313,0.166,0.05554666666666667,0.025,"CASEY, Robert (Bob), Jr.",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40703,0,0
RI,1,-0.353,-0.109,0.06324,0.025,"WHITEHOUSE, Sheldon",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40704,0,0
TN,1,0.395,-0.344,0.01064,0.025,"CORKER, Robert (Bob)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40705,0,1
VA,1,-0.169,0.023,0.007066666666666666,0.025,"WEBB, James H. (Jim)",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,1,242,40706,0,0
WY,1,0.54,0.194,0.031906666666666667,0.025,"BARRASSO, John A.",0.726,0.43,0.0,0.0,S1390,"An original bill to authorize appropriations for fiscal year 2010 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed,0,242,40707,0,1
