congress,chamber,rollnumber,icpsr,cast_code,prob
110,Senate,276,14661,1,
110,Senate,276,14709,1,
110,Senate,276,14712,1,
110,Senate,276,14809,1,
110,Senate,276,14812,1,
110,Senate,276,14826,1,
110,Senate,276,14852,1,
110,Senate,276,14858,1,
110,Senate,276,14871,1,
110,Senate,276,14910,1,
110,Senate,276,14912,1,
110,Senate,276,14914,1,
110,Senate,276,14920,1,
110,Senate,276,14921,1,
110,Senate,276,14922,1,
110,Senate,276,15011,1,
110,Senate,276,15015,1,
110,Senate,276,15021,1,
110,Senate,276,15039,9,
110,Senate,276,15054,1,
110,Senate,276,15406,1,
110,Senate,276,15408,1,
110,Senate,276,15424,1,
110,Senate,276,15425,9,
110,Senate,276,15429,1,
110,Senate,276,15501,1,
110,Senate,276,15502,1,
110,Senate,276,15703,1,
110,Senate,276,15704,1,
110,Senate,276,29108,1,
110,Senate,276,29142,1,
110,Senate,276,29147,1,
110,Senate,276,29305,1,
110,Senate,276,29345,1,
110,Senate,276,29373,1,
110,Senate,276,29389,1,
110,Senate,276,29512,1,
110,Senate,276,29523,9,
110,Senate,276,29537,1,
110,Senate,276,29548,9,
110,Senate,276,29555,1,
110,Senate,276,29566,1,
110,Senate,276,29732,1,
110,Senate,276,29740,1,
110,Senate,276,29754,1,
110,Senate,276,29909,1,
110,Senate,276,29918,1,
110,Senate,276,29936,1,
110,Senate,276,39310,1,
110,Senate,276,40103,1,
110,Senate,276,40105,9,
110,Senate,276,40300,1,
110,Senate,276,40301,1,
110,Senate,276,40302,1,
110,Senate,276,40303,1,
110,Senate,276,40304,1,
110,Senate,276,40305,1,
110,Senate,276,40500,1,
110,Senate,276,40501,1,
110,Senate,276,40502,9,
110,Senate,276,40700,1,
110,Senate,276,40701,1,
110,Senate,276,40702,1,
110,Senate,276,40703,1,
110,Senate,276,40704,1,
110,Senate,276,40705,1,
110,Senate,276,40706,1,
110,Senate,276,40707,1,
110,Senate,276,49300,1,
110,Senate,276,49306,1,
110,Senate,276,49307,1,
110,Senate,276,49308,1,
110,Senate,276,49309,1,
110,Senate,276,49700,1,
110,Senate,276,49702,1,
110,Senate,276,49703,1,
110,Senate,276,49704,1,
110,Senate,276,49705,1,
110,Senate,276,49706,6,
110,Senate,276,49901,1,
110,Senate,276,49903,1,
110,Senate,276,94659,1,
110,Senate,276,99910,9,
110,Senate,282,1366,1,100.0
110,Senate,282,4812,1,100.0
110,Senate,282,10808,1,99.1
110,Senate,282,12109,1,99.0
110,Senate,282,14009,1,100.0
110,Senate,282,14031,9,99.9
110,Senate,282,14101,1,100.0
110,Senate,282,14103,1,99.7
110,Senate,282,14203,1,100.0
110,Senate,282,14213,9,99.9
110,Senate,282,14226,1,99.6
110,Senate,282,14230,1,99.4
110,Senate,282,14307,1,99.9
110,Senate,282,14400,1,100.0
110,Senate,282,14440,1,99.9
110,Senate,282,14503,1,99.5
110,Senate,282,14506,1,97.5
110,Senate,282,14651,1,100.0
110,Senate,282,14661,1,99.6
110,Senate,282,14709,1,99.9
110,Senate,282,14712,1,99.9
110,Senate,282,14809,1,95.4
110,Senate,282,14812,1,100.0
110,Senate,282,14826,1,72.6
110,Senate,282,14852,1,98.5
110,Senate,282,14858,1,99.7
110,Senate,282,14871,1,99.6
110,Senate,282,14910,1,99.4
110,Senate,282,14912,1,100.0
110,Senate,282,14914,1,99.1
110,Senate,282,14920,1,99.7
110,Senate,282,14921,1,99.4
110,Senate,282,14922,1,100.0
110,Senate,282,15011,1,99.3
110,Senate,282,15015,1,100.0
110,Senate,282,15021,1,99.8
110,Senate,282,15039,9,87.3
110,Senate,282,15054,1,100.0
110,Senate,282,15406,1,91.2
110,Senate,282,15408,1,99.9
110,Senate,282,15424,6,9.8
110,Senate,282,15425,9,100.0
110,Senate,282,15429,1,61.5
110,Senate,282,15501,1,99.6
110,Senate,282,15502,1,100.0
110,Senate,282,15703,1,99.8
110,Senate,282,15704,1,99.9
110,Senate,282,29108,1,75.9
110,Senate,282,29142,1,99.9
110,Senate,282,29147,1,98.5
110,Senate,282,29305,1,100.0
110,Senate,282,29345,1,99.1
110,Senate,282,29373,1,99.9
110,Senate,282,29389,1,99.9
110,Senate,282,29512,1,99.8
110,Senate,282,29523,9,92.4
110,Senate,282,29537,1,70.3
110,Senate,282,29548,1,97.9
110,Senate,282,29555,6,86.3
110,Senate,282,29566,1,97.9
110,Senate,282,29732,1,100.0
110,Senate,282,29740,1,75.8
110,Senate,282,29754,1,99.8
110,Senate,282,29909,1,99.3
110,Senate,282,29918,1,99.4
110,Senate,282,29936,6,70.7
110,Senate,282,39310,1,99.8
110,Senate,282,40103,1,100.0
110,Senate,282,40105,1,99.9
110,Senate,282,40300,1,99.8
110,Senate,282,40301,1,100.0
110,Senate,282,40302,9,100.0
110,Senate,282,40303,1,99.9
110,Senate,282,40304,1,99.5
110,Senate,282,40305,1,96.2
110,Senate,282,40500,1,100.0
110,Senate,282,40501,1,97.2
110,Senate,282,40502,9,99.7
110,Senate,282,40700,1,99.9
110,Senate,282,40701,1,100.0
110,Senate,282,40702,1,100.0
110,Senate,282,40703,1,100.0
110,Senate,282,40704,1,99.9
110,Senate,282,40705,1,95.3
110,Senate,282,40706,1,100.0
110,Senate,282,40707,1,96.2
110,Senate,282,49300,1,100.0
110,Senate,282,49306,1,99.8
110,Senate,282,49307,1,99.6
110,Senate,282,49308,1,99.8
110,Senate,282,49309,1,97.1
110,Senate,282,49700,1,93.7
110,Senate,282,49702,1,100.0
110,Senate,282,49703,1,99.6
110,Senate,282,49704,1,95.1
110,Senate,282,49705,1,99.9
110,Senate,282,49706,1,95.9
110,Senate,282,49901,1,100.0
110,Senate,282,49903,6,6.1
110,Senate,282,94659,1,100.0
110,Senate,282,99910,6,89.6
110,Senate,307,1366,1,100.0
110,Senate,307,4812,1,100.0
110,Senate,307,10808,1,100.0
110,Senate,307,12109,1,87.9
110,Senate,307,14009,6,30.3
110,Senate,307,14031,6,71.8
110,Senate,307,14101,1,100.0
110,Senate,307,14103,1,79.7
110,Senate,307,14203,1,100.0
110,Senate,307,14213,1,100.0
110,Senate,307,14226,1,39.8
110,Senate,307,14230,1,100.0
110,Senate,307,14307,1,100.0
110,Senate,307,14400,1,100.0
110,Senate,307,14440,1,100.0
110,Senate,307,14503,1,31.9
110,Senate,307,14506,1,64.1
110,Senate,307,14651,1,100.0
110,Senate,307,14661,1,98.9
110,Senate,307,14709,1,100.0
110,Senate,307,14712,1,78.3
110,Senate,307,14809,6,94.5
110,Senate,307,14812,1,100.0
110,Senate,307,14826,6,77.8
110,Senate,307,14852,1,21.8
110,Senate,307,14858,1,100.0
110,Senate,307,14871,1,100.0
110,Senate,307,14910,1,99.2
110,Senate,307,14912,1,100.0
110,Senate,307,14914,1,100.0
110,Senate,307,14920,1,100.0
110,Senate,307,14921,6,75.2
110,Senate,307,14922,1,100.0
110,Senate,307,15011,1,100.0
110,Senate,307,15015,1,100.0
110,Senate,307,15021,1,100.0
110,Senate,307,15039,6,64.0
110,Senate,307,15054,1,100.0
110,Senate,307,15406,6,96.8
110,Senate,307,15408,1,100.0
110,Senate,307,15424,6,98.5
110,Senate,307,15425,9,100.0
110,Senate,307,15429,6,97.5
110,Senate,307,15501,1,61.5
110,Senate,307,15502,1,100.0
110,Senate,307,15703,1,100.0
110,Senate,307,15704,1,100.0
110,Senate,307,29108,6,98.9
110,Senate,307,29142,1,100.0
110,Senate,307,29147,1,100.0
110,Senate,307,29305,1,100.0
110,Senate,307,29345,6,96.0
110,Senate,307,29373,1,100.0
110,Senate,307,29389,1,100.0
110,Senate,307,29512,6,82.1
110,Senate,307,29523,6,83.9
110,Senate,307,29537,6,94.4
110,Senate,307,29548,6,84.2
110,Senate,307,29555,6,100.0
110,Senate,307,29566,6,61.0
110,Senate,307,29732,1,100.0
110,Senate,307,29740,1,10.7
110,Senate,307,29754,6,84.5
110,Senate,307,29909,6,75.1
110,Senate,307,29918,6,95.1
110,Senate,307,29936,6,100.0
110,Senate,307,39310,1,100.0
110,Senate,307,40103,1,99.9
110,Senate,307,40105,1,100.0
110,Senate,307,40300,1,91.2
110,Senate,307,40301,1,100.0
110,Senate,307,40302,1,93.9
110,Senate,307,40303,6,61.3
110,Senate,307,40304,1,55.9
110,Senate,307,40305,6,91.3
110,Senate,307,40500,1,100.0
110,Senate,307,40501,6,47.0
110,Senate,307,40502,1,100.0
110,Senate,307,40700,1,100.0
110,Senate,307,40701,1,100.0
110,Senate,307,40702,1,100.0
110,Senate,307,40703,1,100.0
110,Senate,307,40704,1,100.0
110,Senate,307,40705,1,29.2
110,Senate,307,40706,1,100.0
110,Senate,307,40707,6,98.1
110,Senate,307,49300,1,100.0
110,Senate,307,49306,1,42.0
110,Senate,307,49307,6,47.2
110,Senate,307,49308,1,100.0
110,Senate,307,49309,1,100.0
110,Senate,307,49700,6,98.4
110,Senate,307,49702,1,100.0
110,Senate,307,49703,1,97.8
110,Senate,307,49704,6,51.0
110,Senate,307,49705,1,93.0
110,Senate,307,49706,6,98.3
110,Senate,307,49901,1,100.0
110,Senate,307,49903,6,17.8
110,Senate,307,94659,6,87.7
110,Senate,307,99910,6,99.9
110,Senate,309,1366,6,45.7
110,Senate,309,4812,1,25.1
110,Senate,309,10808,6,99.7
110,Senate,309,12109,1,100.0
110,Senate,309,14009,1,100.0
110,Senate,309,14031,9,100.0
110,Senate,309,14101,6,76.1
110,Senate,309,14103,1,100.0
110,Senate,309,14203,6,24.7
110,Senate,309,14213,6,87.5
110,Senate,309,14226,1,100.0
110,Senate,309,14230,9,94.7
110,Senate,309,14307,6,91.7
110,Senate,309,14400,6,95.7
110,Senate,309,14440,1,6.5
110,Senate,309,14503,1,100.0
110,Senate,309,14506,9,100.0
110,Senate,309,14651,1,88.9
110,Senate,309,14661,1,100.0
110,Senate,309,14709,6,96.6
110,Senate,309,14712,1,100.0
110,Senate,309,14809,1,100.0
110,Senate,309,14812,9,48.5
110,Senate,309,14826,9,100.0
110,Senate,309,14852,1,100.0
110,Senate,309,14858,6,94.2
110,Senate,309,14871,6,91.2
110,Senate,309,14910,1,99.9
110,Senate,309,14912,6,49.8
110,Senate,309,14914,6,97.8
110,Senate,309,14920,9,93.5
110,Senate,309,14921,1,100.0
110,Senate,309,14922,6,74.0
110,Senate,309,15011,9,99.7
110,Senate,309,15015,1,80.8
110,Senate,309,15021,6,90.7
110,Senate,309,15039,9,100.0
110,Senate,309,15054,6,46.6
110,Senate,309,15406,9,100.0
110,Senate,309,15408,6,83.2
110,Senate,309,15424,1,100.0
110,Senate,309,15425,9,37.8
110,Senate,309,15429,1,100.0
110,Senate,309,15501,1,100.0
110,Senate,309,15502,1,55.4
110,Senate,309,15703,6,61.9
110,Senate,309,15704,1,67.2
110,Senate,309,29108,1,100.0
110,Senate,309,29142,6,92.4
110,Senate,309,29147,6,100.0
110,Senate,309,29305,1,92.4
110,Senate,309,29345,1,100.0
110,Senate,309,29373,6,92.8
110,Senate,309,29389,6,98.5
110,Senate,309,29512,1,100.0
110,Senate,309,29523,1,100.0
110,Senate,309,29537,1,100.0
110,Senate,309,29548,1,100.0
110,Senate,309,29555,1,100.0
110,Senate,309,29566,1,100.0
110,Senate,309,29732,6,85.6
110,Senate,309,29740,1,100.0
110,Senate,309,29754,1,100.0
110,Senate,309,29909,1,100.0
110,Senate,309,29918,1,100.0
110,Senate,309,29936,1,100.0
110,Senate,309,39310,6,83.0
110,Senate,309,40103,1,100.0
110,Senate,309,40105,6,94.3
110,Senate,309,40300,1,100.0
110,Senate,309,40301,1,89.3
110,Senate,309,40302,1,100.0
110,Senate,309,40303,1,100.0
110,Senate,309,40304,9,100.0
110,Senate,309,40305,1,100.0
110,Senate,309,40500,1,71.4
110,Senate,309,40501,1,100.0
110,Senate,309,40502,6,92.5
110,Senate,309,40700,1,29.9
110,Senate,309,40701,1,94.3
110,Senate,309,40702,6,21.1
110,Senate,309,40703,1,31.3
110,Senate,309,40704,6,90.0
110,Senate,309,40705,1,100.0
110,Senate,309,40706,1,89.4
110,Senate,309,40707,1,100.0
110,Senate,309,49300,1,40.2
110,Senate,309,49306,1,100.0
110,Senate,309,49307,1,100.0
110,Senate,309,49308,9,93.4
110,Senate,309,49309,6,90.9
110,Senate,309,49700,1,100.0
110,Senate,309,49702,1,88.1
110,Senate,309,49703,1,100.0
110,Senate,309,49704,1,100.0
110,Senate,309,49705,1,100.0
110,Senate,309,49706,1,100.0
110,Senate,309,49901,1,89.0
110,Senate,309,49903,1,100.0
110,Senate,309,94659,1,100.0
110,Senate,309,99910,1,100.0
110,Senate,310,1366,1,99.4
110,Senate,310,4812,1,99.4
110,Senate,310,10808,1,99.9
110,Senate,310,12109,6,100.0
110,Senate,310,14009,6,99.8
110,Senate,310,14031,9,99.9
110,Senate,310,14101,1,99.2
110,Senate,310,14103,6,100.0
110,Senate,310,14203,1,92.8
110,Senate,310,14213,1,99.0
110,Senate,310,14226,6,100.0
110,Senate,310,14230,9,99.0
110,Senate,310,14307,1,99.8
110,Senate,310,14400,1,100.0
110,Senate,310,14440,1,99.8
110,Senate,310,14503,6,100.0
110,Senate,310,14506,9,100.0
110,Senate,310,14651,1,93.3
110,Senate,310,14661,6,99.2
110,Senate,310,14709,1,99.9
110,Senate,310,14712,6,99.9
110,Senate,310,14809,6,100.0
110,Senate,310,14812,9,98.0
110,Senate,310,14826,9,100.0
110,Senate,310,14852,6,100.0
110,Senate,310,14858,1,99.4
110,Senate,310,14871,1,98.7
110,Senate,310,14910,6,98.9
110,Senate,310,14912,1,97.8
110,Senate,310,14914,1,99.5
110,Senate,310,14920,9,99.4
110,Senate,310,14921,6,100.0
110,Senate,310,14922,1,99.6
110,Senate,310,15011,9,100.0
110,Senate,310,15015,1,80.9
110,Senate,310,15021,1,99.4
110,Senate,310,15039,9,100.0
110,Senate,310,15054,1,98.7
110,Senate,310,15406,9,100.0
110,Senate,310,15408,1,99.1
110,Senate,310,15424,6,100.0
110,Senate,310,15425,9,97.3
110,Senate,310,15429,6,100.0
110,Senate,310,15501,6,100.0
110,Senate,310,15502,1,99.3
110,Senate,310,15703,1,93.3
110,Senate,310,15704,6,14.6
110,Senate,310,29108,6,100.0
110,Senate,310,29142,1,99.7
110,Senate,310,29147,1,100.0
110,Senate,310,29305,1,87.2
110,Senate,310,29345,6,100.0
110,Senate,310,29373,1,99.8
110,Senate,310,29389,1,100.0
110,Senate,310,29512,6,100.0
110,Senate,310,29523,6,100.0
110,Senate,310,29537,6,100.0
110,Senate,310,29548,6,100.0
110,Senate,310,29555,6,100.0
110,Senate,310,29566,6,100.0
110,Senate,310,29732,1,99.7
110,Senate,310,29740,6,100.0
110,Senate,310,29754,6,100.0
110,Senate,310,29909,6,100.0
110,Senate,310,29918,6,100.0
110,Senate,310,29936,6,100.0
110,Senate,310,39310,1,97.9
110,Senate,310,40103,1,59.5
110,Senate,310,40105,1,99.7
110,Senate,310,40300,6,99.9
110,Senate,310,40301,6,5.3
110,Senate,310,40302,6,99.5
110,Senate,310,40303,6,99.9
110,Senate,310,40304,9,100.0
110,Senate,310,40305,6,100.0
110,Senate,310,40500,1,94.4
110,Senate,310,40501,6,100.0
110,Senate,310,40502,1,99.1
110,Senate,310,40700,1,96.6
110,Senate,310,40701,1,77.7
110,Senate,310,40702,1,94.2
110,Senate,310,40703,1,99.4
110,Senate,310,40704,1,99.7
110,Senate,310,40705,6,100.0
110,Senate,310,40706,1,84.8
110,Senate,310,40707,6,100.0
110,Senate,310,49300,1,96.8
110,Senate,310,49306,6,100.0
110,Senate,310,49307,6,100.0
110,Senate,310,49308,9,99.6
110,Senate,310,49309,1,91.1
110,Senate,310,49700,6,100.0
110,Senate,310,49702,1,95.0
110,Senate,310,49703,6,99.6
110,Senate,310,49704,6,100.0
110,Senate,310,49705,6,99.7
110,Senate,310,49706,6,100.0
110,Senate,310,49901,1,77.1
110,Senate,310,49903,6,100.0
110,Senate,310,94659,6,99.6
110,Senate,310,99910,6,100.0
110,Senate,316,1366,1,
110,Senate,316,4812,1,
110,Senate,316,10808,1,
110,Senate,316,12109,1,
110,Senate,316,14009,1,
110,Senate,316,14031,1,
110,Senate,316,14101,9,
110,Senate,316,14103,1,
110,Senate,316,14203,1,
110,Senate,316,14213,9,
110,Senate,316,14226,1,
110,Senate,316,14230,1,
110,Senate,316,14307,1,
110,Senate,316,14400,1,
110,Senate,316,14440,1,
110,Senate,316,14503,1,
110,Senate,316,14506,1,
110,Senate,316,14651,1,
110,Senate,316,14661,1,
110,Senate,316,14709,1,
110,Senate,316,14712,1,
110,Senate,316,14809,9,
110,Senate,316,14812,1,
110,Senate,316,14826,1,
110,Senate,316,14852,1,
110,Senate,316,14858,1,
110,Senate,316,14871,1,
110,Senate,316,14910,1,
110,Senate,316,14912,9,
110,Senate,316,14914,1,
110,Senate,316,14920,9,
110,Senate,316,14921,1,
110,Senate,316,14922,1,
110,Senate,316,15011,1,
110,Senate,316,15015,1,
110,Senate,316,15021,1,
110,Senate,316,15039,1,
110,Senate,316,15054,1,
110,Senate,316,15406,1,
110,Senate,316,15408,1,
110,Senate,316,15424,1,
110,Senate,316,15425,1,
110,Senate,316,15429,1,
110,Senate,316,15501,1,
110,Senate,316,15502,1,
110,Senate,316,15703,1,
110,Senate,316,15704,1,
110,Senate,316,29108,1,
110,Senate,316,29142,1,
110,Senate,316,29147,1,
110,Senate,316,29305,9,
110,Senate,316,29345,1,
110,Senate,316,29373,1,
110,Senate,316,29389,1,
110,Senate,316,29512,1,
110,Senate,316,29523,1,
110,Senate,316,29537,1,
110,Senate,316,29548,1,
110,Senate,316,29555,1,
110,Senate,316,29566,1,
110,Senate,316,29732,1,
110,Senate,316,29740,1,
110,Senate,316,29754,1,
110,Senate,316,29909,1,
110,Senate,316,29918,1,
110,Senate,316,29936,6,
110,Senate,316,39310,1,
110,Senate,316,40103,1,
110,Senate,316,40105,1,
110,Senate,316,40300,1,
110,Senate,316,40301,1,
110,Senate,316,40302,1,
110,Senate,316,40303,1,
110,Senate,316,40304,1,
110,Senate,316,40305,1,
110,Senate,316,40500,1,
110,Senate,316,40501,1,
110,Senate,316,40502,9,
110,Senate,316,40700,1,
110,Senate,316,40701,1,
110,Senate,316,40702,1,
110,Senate,316,40703,1,
110,Senate,316,40704,1,
110,Senate,316,40705,1,
110,Senate,316,40706,1,
110,Senate,316,40707,1,
110,Senate,316,49300,1,
110,Senate,316,49306,1,
110,Senate,316,49307,1,
110,Senate,316,49308,1,
110,Senate,316,49309,1,
110,Senate,316,49700,1,
110,Senate,316,49702,1,
110,Senate,316,49703,1,
110,Senate,316,49704,1,
110,Senate,316,49705,1,
110,Senate,316,49706,1,
110,Senate,316,49901,1,
110,Senate,316,49903,1,
110,Senate,316,94659,1,
110,Senate,316,99910,9,
110,Senate,325,1366,1,99.9
110,Senate,325,4812,1,100.0
110,Senate,325,10808,1,99.9
110,Senate,325,12109,1,98.4
110,Senate,325,14009,1,96.7
110,Senate,325,14031,1,86.0
110,Senate,325,14101,9,100.0
110,Senate,325,14103,1,97.7
110,Senate,325,14203,1,100.0
110,Senate,325,14213,9,100.0
110,Senate,325,14226,1,89.7
110,Senate,325,14230,1,100.0
110,Senate,325,14307,1,100.0
110,Senate,325,14400,1,100.0
110,Senate,325,14440,1,100.0
110,Senate,325,14503,1,86.8
110,Senate,325,14506,1,94.3
110,Senate,325,14651,1,100.0
110,Senate,325,14661,1,99.8
110,Senate,325,14709,1,100.0
110,Senate,325,14712,1,97.6
110,Senate,325,14809,9,58.4
110,Senate,325,14812,1,100.0
110,Senate,325,14826,1,70.2
110,Senate,325,14852,1,80.3
110,Senate,325,14858,1,100.0
110,Senate,325,14871,1,100.0
110,Senate,325,14910,1,99.8
110,Senate,325,14912,1,100.0
110,Senate,325,14914,1,100.0
110,Senate,325,14920,1,100.0
110,Senate,325,14921,1,83.2
110,Senate,325,14922,1,100.0
110,Senate,325,15011,1,99.9
110,Senate,325,15015,1,100.0
110,Senate,325,15021,1,100.0
110,Senate,325,15039,9,82.7
110,Senate,325,15054,1,100.0
110,Senate,325,15406,1,49.2
110,Senate,325,15408,1,100.0
110,Senate,325,15424,6,59.8
110,Senate,325,15425,1,100.0
110,Senate,325,15429,1,36.8
110,Senate,325,15501,1,94.9
110,Senate,325,15502,1,100.0
110,Senate,325,15703,1,100.0
110,Senate,325,15704,1,100.0
110,Senate,325,29108,1,32.3
110,Senate,325,29142,1,100.0
110,Senate,325,29147,1,99.9
110,Senate,325,29305,9,100.0
110,Senate,325,29345,1,57.7
110,Senate,325,29373,1,100.0
110,Senate,325,29389,1,100.0
110,Senate,325,29512,6,20.4
110,Senate,325,29523,6,27.8
110,Senate,325,29537,6,50.9
110,Senate,325,29548,1,75.2
110,Senate,325,29555,6,97.7
110,Senate,325,29566,6,12.0
110,Senate,325,29732,1,100.0
110,Senate,325,29740,1,59.8
110,Senate,325,29754,1,77.6
110,Senate,325,29909,6,16.9
110,Senate,325,29918,1,61.0
110,Senate,325,29936,6,92.9
110,Senate,325,39310,1,100.0
110,Senate,325,40103,1,99.9
110,Senate,325,40105,9,100.0
110,Senate,325,40300,1,99.0
110,Senate,325,40301,1,100.0
110,Senate,325,40302,1,99.3
110,Senate,325,40303,1,90.0
110,Senate,325,40304,1,93.7
110,Senate,325,40305,6,34.6
110,Senate,325,40500,1,100.0
110,Senate,325,40501,1,91.7
110,Senate,325,40502,9,100.0
110,Senate,325,40700,1,100.0
110,Senate,325,40701,1,100.0
110,Senate,325,40702,1,100.0
110,Senate,325,40703,1,100.0
110,Senate,325,40704,1,100.0
110,Senate,325,40705,6,17.6
110,Senate,325,40706,1,100.0
110,Senate,325,40707,6,54.3
110,Senate,325,49300,1,100.0
110,Senate,325,49306,1,90.7
110,Senate,325,49307,1,93.2
110,Senate,325,49308,1,100.0
110,Senate,325,49309,1,99.9
110,Senate,325,49700,1,42.1
110,Senate,325,49702,1,100.0
110,Senate,325,49703,1,99.6
110,Senate,325,49704,1,89.9
110,Senate,325,49705,1,99.2
110,Senate,325,49706,6,55.9
110,Senate,325,49901,1,100.0
110,Senate,325,49903,1,96.9
110,Senate,325,94659,1,75.3
110,Senate,325,99910,6,93.4
110,Senate,336,1366,1,100.0
110,Senate,336,4812,1,100.0
110,Senate,336,10808,1,100.0
110,Senate,336,12109,1,100.0
110,Senate,336,14009,1,100.0
110,Senate,336,14031,1,98.8
110,Senate,336,14101,1,100.0
110,Senate,336,14103,1,100.0
110,Senate,336,14203,1,100.0
110,Senate,336,14213,9,100.0
110,Senate,336,14226,1,99.4
110,Senate,336,14230,1,100.0
110,Senate,336,14307,1,100.0
110,Senate,336,14400,1,100.0
110,Senate,336,14440,1,100.0
110,Senate,336,14503,1,98.9
110,Senate,336,14506,1,99.8
110,Senate,336,14651,1,100.0
110,Senate,336,14661,1,100.0
110,Senate,336,14709,1,100.0
110,Senate,336,14712,1,100.0
110,Senate,336,14809,9,80.7
110,Senate,336,14812,1,100.0
110,Senate,336,14826,1,88.1
110,Senate,336,14852,1,96.9
110,Senate,336,14858,1,100.0
110,Senate,336,14871,1,100.0
110,Senate,336,14910,1,100.0
110,Senate,336,14912,1,100.0
110,Senate,336,14914,1,100.0
110,Senate,336,14920,1,100.0
110,Senate,336,14921,1,98.0
110,Senate,336,14922,1,100.0
110,Senate,336,15011,9,100.0
110,Senate,336,15015,1,100.0
110,Senate,336,15021,1,100.0
110,Senate,336,15039,9,97.0
110,Senate,336,15054,1,100.0
110,Senate,336,15406,1,68.9
110,Senate,336,15408,1,100.0
110,Senate,336,15424,1,56.0
110,Senate,336,15425,1,100.0
110,Senate,336,15429,6,54.5
110,Senate,336,15501,1,99.9
110,Senate,336,15502,1,100.0
110,Senate,336,15703,1,100.0
110,Senate,336,15704,1,100.0
110,Senate,336,29108,1,41.1
110,Senate,336,29142,1,100.0
110,Senate,336,29147,1,100.0
110,Senate,336,29305,1,100.0
110,Senate,336,29345,1,81.3
110,Senate,336,29373,1,100.0
110,Senate,336,29389,1,100.0
110,Senate,336,29512,1,96.9
110,Senate,336,29523,1,91.8
110,Senate,336,29537,6,35.3
110,Senate,336,29548,1,94.4
110,Senate,336,29555,6,99.7
110,Senate,336,29566,1,99.0
110,Senate,336,29732,1,100.0
110,Senate,336,29740,1,78.6
110,Senate,336,29754,1,96.1
110,Senate,336,29909,1,97.9
110,Senate,336,29918,1,84.8
110,Senate,336,29936,6,96.9
110,Senate,336,39310,1,100.0
110,Senate,336,40103,1,100.0
110,Senate,336,40105,9,100.0
110,Senate,336,40300,1,100.0
110,Senate,336,40301,1,100.0
110,Senate,336,40302,1,100.0
110,Senate,336,40303,1,99.5
110,Senate,336,40304,1,99.8
110,Senate,336,40305,6,12.5
110,Senate,336,40500,1,100.0
110,Senate,336,40501,1,99.6
110,Senate,336,40502,1,100.0
110,Senate,336,40700,1,100.0
110,Senate,336,40701,1,100.0
110,Senate,336,40702,1,100.0
110,Senate,336,40703,1,100.0
110,Senate,336,40704,1,100.0
110,Senate,336,40705,1,97.3
110,Senate,336,40706,1,100.0
110,Senate,336,40707,6,34.5
110,Senate,336,49300,1,100.0
110,Senate,336,49306,1,99.6
110,Senate,336,49307,1,99.8
110,Senate,336,49308,1,100.0
110,Senate,336,49309,1,100.0
110,Senate,336,49700,1,59.7
110,Senate,336,49702,1,100.0
110,Senate,336,49703,1,100.0
110,Senate,336,49704,1,99.3
110,Senate,336,49705,1,100.0
110,Senate,336,49706,6,36.7
110,Senate,336,49901,1,100.0
110,Senate,336,49903,1,100.0
110,Senate,336,94659,1,95.3
110,Senate,336,99910,6,98.1
110,Senate,338,1366,9,
110,Senate,338,4812,1,
110,Senate,338,10808,1,
110,Senate,338,12109,1,
110,Senate,338,14009,1,
110,Senate,338,14031,1,
110,Senate,338,14101,1,
110,Senate,338,14103,9,
110,Senate,338,14203,1,
110,Senate,338,14213,9,
110,Senate,338,14226,1,
110,Senate,338,14230,1,
110,Senate,338,14307,1,
110,Senate,338,14400,1,
110,Senate,338,14440,1,
110,Senate,338,14503,1,
110,Senate,338,14506,1,
110,Senate,338,14651,1,
110,Senate,338,14661,1,
110,Senate,338,14709,1,
110,Senate,338,14712,1,
110,Senate,338,14809,1,
110,Senate,338,14812,1,
110,Senate,338,14826,1,
110,Senate,338,14852,1,
110,Senate,338,14858,1,
110,Senate,338,14871,1,
110,Senate,338,14910,1,
110,Senate,338,14912,1,
110,Senate,338,14914,1,
110,Senate,338,14920,1,
110,Senate,338,14921,1,
110,Senate,338,14922,1,
110,Senate,338,15011,1,
110,Senate,338,15015,1,
110,Senate,338,15021,1,
110,Senate,338,15039,1,
110,Senate,338,15054,1,
110,Senate,338,15406,1,
110,Senate,338,15408,1,
110,Senate,338,15424,1,
110,Senate,338,15425,1,
110,Senate,338,15429,1,
110,Senate,338,15501,1,
110,Senate,338,15502,1,
110,Senate,338,15703,1,
110,Senate,338,15704,1,
110,Senate,338,29108,1,
110,Senate,338,29142,1,
110,Senate,338,29147,1,
110,Senate,338,29305,1,
110,Senate,338,29345,1,
110,Senate,338,29373,1,
110,Senate,338,29389,1,
110,Senate,338,29512,1,
110,Senate,338,29523,1,
110,Senate,338,29537,1,
110,Senate,338,29548,1,
110,Senate,338,29555,1,
110,Senate,338,29566,1,
110,Senate,338,29732,1,
110,Senate,338,29740,1,
110,Senate,338,29754,1,
110,Senate,338,29909,1,
110,Senate,338,29918,1,
110,Senate,338,29936,1,
110,Senate,338,39310,1,
110,Senate,338,40103,1,
110,Senate,338,40105,1,
110,Senate,338,40300,1,
110,Senate,338,40301,1,
110,Senate,338,40302,1,
110,Senate,338,40303,1,
110,Senate,338,40304,1,
110,Senate,338,40305,1,
110,Senate,338,40500,1,
110,Senate,338,40501,1,
110,Senate,338,40502,9,
